n,density,beam_width,avg_objective,std_objective,avg time (s),num_instances,gurobi_limit_hits,avg gap (%),std gap,success_rate (%),max_gap (%),instances_with_opt
10,0.5,1,15.866666666666667,11.098748678216936,0.0015625,30,0.0,0.6734006734006733,2.53309668334061,93.33333333333331,11.11111111111111,30.0
10,0.5,2,15.933333333333334,11.129340601411307,0.0020833333333333,30,0.0,0.3703703703703703,1.9945054841238905,96.66666666666669,11.11111111111111,30.0
10,0.5,3,15.933333333333334,11.129340601411307,0.003125,30,0.0,0.3703703703703703,1.9945054841238905,96.66666666666669,11.11111111111111,30.0
10,0.5,5,16.0,11.135528725660045,0.0046875,30,0.0,0.0,0.0,100.0,0.0,30.0
10,0.5,10,16.0,11.135528725660045,0.0046875,30,0.0,0.0,0.0,100.0,0.0,30.0
10,0.5,20,16.0,11.135528725660045,0.009375,30,0.0,0.0,0.0,100.0,0.0,30.0
10,0.75,1,22.133333333333333,15.831894671481644,0.0015625,30,0.0,0.1666666666666666,0.8975274678557507,96.66666666666669,5.0,30.0
10,0.75,2,22.2,15.902620329157498,0.0041666666666666,30,0.0,0.0,0.0,100.0,0.0,30.0
10,0.75,3,22.2,15.902620329157498,0.0041666666666666,30,0.0,0.0,0.0,100.0,0.0,30.0
10,0.75,5,22.2,15.902620329157498,0.0036458333333333,30,0.0,0.0,0.0,100.0,0.0,30.0
10,0.75,10,22.2,15.902620329157498,0.0052083333333333,30,0.0,0.0,0.0,100.0,0.0,30.0
10,0.75,20,22.2,15.902620329157498,0.0109375,30,0.0,0.0,0.0,100.0,0.0,30.0
10,0.9,1,22.33333333333333,17.088657706859898,0.0015625,30,0.0,0.0,0.0,100.0,0.0,30.0
10,0.9,2,22.33333333333333,17.088657706859898,0.0015625,30,0.0,0.0,0.0,100.0,0.0,30.0
10,0.9,3,22.33333333333333,17.088657706859898,0.0036458333333333,30,0.0,0.0,0.0,100.0,0.0,30.0
10,0.9,5,22.33333333333333,17.088657706859898,0.003125,30,0.0,0.0,0.0,100.0,0.0,30.0
10,0.9,10,22.33333333333333,17.088657706859898,0.00625,30,0.0,0.0,0.0,100.0,0.0,30.0
10,0.9,20,22.33333333333333,17.088657706859898,0.009375,30,0.0,0.0,0.0,100.0,0.0,30.0
25,0.5,1,115.93333333333334,76.31947472449102,0.0078125,30,0.0,0.9336268248362316,1.708583177423483,73.33333333333333,5.2631578947368425,30.0
25,0.5,2,116.2,76.1583438195273,0.0130208333333333,30,0.0,0.485966006122781,1.2326209846988592,83.33333333333334,5.2631578947368425,30.0
25,0.5,3,116.33333333333331,76.07729987030005,0.015625,30,0.0,0.2467482809588072,0.6594161378511261,86.66666666666667,2.5641025641025643,30.0
25,0.5,5,116.53333333333332,76.02268667239332,0.021875,30,0.0,0.0350877192982456,0.1889531511275264,96.66666666666669,1.0526315789473684,30.0
25,0.5,10,116.6,76.08617920927996,0.046875,30,0.0,0.0,0.0,100.0,0.0,30.0
25,0.5,20,116.6,76.08617920927996,0.1036458333333333,30,0.0,0.0,0.0,100.0,0.0,30.0
25,0.75,1,140.66666666666666,104.87368063002694,0.0052083333333333,30,0.0,0.2724653946876169,0.6270475461297982,83.33333333333334,2.272727272727273,30.0
25,0.75,2,140.86666666666667,104.8575965562608,0.0130208333333333,30,0.0,0.1111111111111111,0.415739709641549,93.33333333333331,1.6666666666666667,30.0
25,0.75,3,140.86666666666667,104.8575965562608,0.0166666666666666,30,0.0,0.1111111111111111,0.415739709641549,93.33333333333331,1.6666666666666667,30.0
25,0.75,5,140.86666666666667,104.838521334267,0.034375,30,0.0,0.1,0.3766322501484064,93.33333333333331,1.6666666666666667,30.0
25,0.75,10,141.0,104.82970316979184,0.0609375,30,0.0,0.0,0.0,100.0,0.0,30.0
25,0.75,20,141.0,104.82970316979184,0.1385416666666666,30,0.0,0.0,0.0,100.0,0.0,30.0
25,0.9,1,118.8,101.54355387385914,0.0057291666666666,30,0.0,0.0432900432900432,0.2331240176248702,96.66666666666669,1.2987012987012987,30.0
25,0.9,2,118.8,101.54355387385914,0.0098958333333333,30,0.0,0.0432900432900432,0.2331240176248702,96.66666666666669,1.2987012987012987,30.0
25,0.9,3,118.86666666666666,101.56598293173208,0.0135416666666666,30,0.0,0.0,0.0,100.0,0.0,30.0
25,0.9,5,118.86666666666666,101.56598293173208,0.0182291666666666,30,0.0,0.0,0.0,100.0,0.0,30.0
25,0.9,10,118.86666666666666,101.56598293173208,0.034375,30,0.0,0.0,0.0,100.0,0.0,30.0
25,0.9,20,118.86666666666666,101.56598293173208,0.0880208333333333,30,0.0,0.0,0.0,100.0,0.0,30.0
50,0.5,1,570.1333333333333,367.1064998365218,0.0421875,30,,,,,0.0,
50,0.5,2,570.7333333333333,366.5673138122869,0.0942708333333333,30,,,,,0.0,
50,0.5,3,570.7333333333333,366.62186999080615,0.1046875,30,,,,,0.0,
50,0.5,5,570.8,366.60045462783233,0.1046875,30,,,,,0.0,
50,0.5,10,570.9333333333333,366.4582680500226,0.2161458333333333,30,,,,,0.0,
50,0.5,20,570.8666666666667,366.5695689618669,0.484375,30,,,,,0.0,
50,0.75,1,588.0,450.9619348311636,0.0364583333333333,30,,,,,0.0,
50,0.75,2,588.4666666666667,450.9565192146824,0.0703125,30,,,,,0.0,
50,0.75,3,588.4666666666667,450.9940674652926,0.0859375,30,,,,,0.0,
50,0.75,5,588.6666666666666,450.9682422915781,0.1208333333333333,30,,,,,0.0,
50,0.75,10,588.8666666666667,450.9571105499453,0.2463541666666666,30,,,,,0.0,
50,0.75,20,588.8666666666667,450.9340479000843,0.5546875,30,,,,,0.0,
50,0.9,1,783.9333333333333,629.1046512482817,0.0380208333333333,30,,,,,0.0,
50,0.9,2,784.0666666666667,629.0332229346519,0.0541666666666666,30,,,,,0.0,
50,0.9,3,784.0666666666667,629.0277118078521,0.0760416666666666,30,,,,,0.0,
50,0.9,5,784.2,629.1559107248378,0.1145833333333333,30,,,,,0.0,
50,0.9,10,784.2666666666667,629.1411570987513,0.2244791666666666,30,,,,,0.0,
50,0.9,20,784.4666666666667,629.0716299083559,0.4848958333333333,30,,,,,0.0,
100,0.5,1,1473.1333333333334,1290.425736810229,0.1515625,30,,,,,0.0,
100,0.5,2,1473.6666666666667,1290.8087473449436,0.2796875,30,,,,,0.0,
100,0.5,3,1474.4666666666667,1290.709023065316,0.3802083333333333,30,,,,,0.0,
100,0.5,5,1475.2666666666669,1290.564784201949,0.54375,30,,,,,0.0,
100,0.5,10,1475.6,1290.116211819695,1.0125,30,,,,,0.0,
100,0.5,20,1476.1333333333334,1290.057769593629,2.4682291666666667,30,,,,,0.0,
100,0.75,1,3235.8,2133.165681954092,0.1911458333333333,30,,,,,0.0,
100,0.75,2,3237.6,2132.2848715247533,0.6473958333333333,30,,,,,0.0,
100,0.75,3,3237.4,2132.903195177878,0.6989583333333333,30,,,,,0.0,
100,0.75,5,3238.6,2131.763410887803,0.8729166666666667,30,,,,,0.0,
100,0.75,10,3238.733333333333,2131.906844952555,1.6848958333333333,30,,,,,0.0,
100,0.75,20,3238.9333333333334,2131.6975228415704,3.449479166666667,30,,,,,0.0,
100,0.9,1,3757.866666666667,2454.540876733479,0.2838541666666667,30,,,,,0.0,
100,0.9,2,3758.3333333333335,2454.4622266847423,0.5166666666666667,30,,,,,0.0,
100,0.9,3,3758.6,2454.2636723329733,0.6208333333333333,30,,,,,0.0,
100,0.9,5,3758.4,2454.442035711307,0.9765625,30,,,,,0.0,
100,0.9,10,3758.8,2454.1830738557383,1.815625,30,,,,,0.0,
100,0.9,20,3759.133333333333,2453.920274898016,3.721875,30,,,,,0.0,
150,0.5,1,5152.6,3463.7083075801866,0.8239583333333333,30,,,,,0.0,
150,0.5,2,5154.533333333334,3462.064583773997,1.2515625,30,,,,,0.0,
150,0.5,3,5154.533333333334,3462.6900499788057,2.075520833333333,30,,,,,0.0,
150,0.5,5,5155.0,3462.219933318313,3.1109375,30,,,,,0.0,
150,0.5,10,5156.4,3461.164135566722,5.740625,30,,,,,0.0,
150,0.5,20,5156.666666666667,3461.1412119254665,8.503125,30,,,,,0.0,
150,0.75,1,6600.4,6519.31303947484,0.5109375,30,,,,,0.0,
150,0.75,2,6601.733333333334,1.1583333333333334,,30,0
150,0.75,3,6601.8,1.4244791666666667,,30,0
150,0.75,5,6602.4,2.1671875,,30,0
150,0.75,10,6602.2,4.052604166666667,,30,0
150,0.75,20,6603.2,8.408854166666666,,30,0
150,0.9,1,8111.8,0.7942708333333334,,30,0
150,0.9,2,8112.333333333333,1.3088541666666667,,30,0
150,0.9,3,8112.333333333333,1.8796875,,30,0
150,0.9,5,8112.666666666667,2.504166666666667,,30,0
150,0.9,10,8113.2,3.925520833333333,,30,0
150,0.9,20,8113.4,7.622395833333333,,30,0
200,0.5,1,7408.066666666667,1.78125,,30,0
200,0.5,2,7409.533333333334,2.5479166666666666,,30,0
200,0.5,3,7409.866666666667,3.5671875,,30,0
200,0.5,5,7411.333333333333,4.8359375,,30,0
200,0.5,10,7411.866666666667,8.800520833333334,,30,0
200,0.5,20,7412.6,17.5703125,,30,0
200,0.75,1,9907.066666666668,1.3260416666666666,,30,0
200,0.75,2,9909.933333333332,2.333854166666667,,30,0
200,0.75,3,9909.733333333334,3.0083333333333333,,30,0
200,0.75,5,9910.4,4.248958333333333,,30,0
200,0.75,10,9911.333333333334,7.4390625,,30,0
200,0.75,20,9913.466666666667,15.180208333333333,,30,0
200,0.9,1,12068.4,1.378125,,30,0
200,0.9,2,12069.4,2.316666666666667,,30,0
200,0.9,3,12069.733333333334,2.951041666666667,,30,0
200,0.9,5,12069.866666666667,4.159895833333334,,30,0
200,0.9,10,12071.333333333334,7.298958333333333,,30,0
200,0.9,20,12071.133333333333,14.866666666666667,,30,0
250,0.5,1,8419.733333333334,2.0932291666666667,,30,0
250,0.5,2,8420.066666666668,3.7427083333333333,,30,0
250,0.5,3,8422.2,4.893229166666667,,30,0
250,0.5,5,8423.466666666667,7.341666666666667,,30,0
250,0.5,10,8426.333333333334,12.218229166666667,,30,0
250,0.5,20,8429.466666666667,25.196354166666666,,30,0
10,0.5,35,16.0,0.009375,0.0,30,0
10,0.5,50,16.0,0.015104166666666667,0.0,30,0
10,0.75,35,22.2,0.009895833333333333,0.0,30,0
10,0.75,50,22.2,0.014583333333333334,0.0,30,0
10,0.9,35,22.333333333333332,0.009895833333333333,0.0,30,0
10,0.9,50,22.333333333333332,0.0125,0.0,30,0
25,0.5,35,116.6,0.16770833333333332,0.0,30,0
25,0.5,50,116.6,0.2869791666666667,0.0,30,0
25,0.75,35,141.0,0.16041666666666668,0.0,30,0
25,0.75,50,141.0,0.28020833333333334,0.0,30,0
25,0.9,35,118.86666666666666,0.14166666666666666,0.0,30,0
25,0.9,50,118.86666666666666,0.2375,0.0,30,0
50,0.5,35,571.1333333333333,1.0338541666666667,,30,0
50,0.5,50,571.0666666666667,1.7479166666666666,,30,0
50,0.75,35,588.9333333333333,0.9130208333333333,,30,0
50,0.75,50,588.9333333333333,1.525,,30,0
50,0.9,35,784.4666666666667,0.9369791666666667,,30,0
50,0.9,50,784.4666666666667,1.5598958333333333,,30,0
100,0.5,35,1476.4,4.561979166666666,,30,0
100,0.5,50,1476.7333333333333,7.316666666666666,,30,0
100,0.75,35,3239.0666666666666,5.671354166666666,,30,0
100,0.75,50,3239.2,9.340625,,30,0
100,0.9,35,3759.6,5.700520833333333,,30,0
100,0.9,50,3759.266666666667,9.358333333333333,,30,0
150,0.5,35,5157.466666666666,19.646354166666665,,30,0
150,0.5,50,5157.8,36.2875,,30,0
150,0.75,35,6603.933333333333,13.536458333333334,,30,0
150,0.75,50,6604.0,26.230208333333334,,30,0
150,0.9,35,8113.933333333333,14.597916666666666,,30,0
150,0.9,50,8113.8,24.351041666666667,,30,0
200,0.5,35,7414.066666666667,32.059375,,30,0
200,0.5,50,7414.933333333333,55.15416666666667,,30,0
200,0.75,35,9912.866666666667,27.7859375,,30,0
200,0.75,50,9915.333333333334,55.22083333333333,,30,0
200,0.9,35,12072.333333333334,38.178645833333334,,30,0
200,0.9,50,12072.533333333333,59.186458333333334,,30,0
250,0.5,35,8430.4,51.43125,,30,0
250,0.5,50,8431.066666666668,88.02708333333334,,30,0
250,0.75,1,12937.8,2.2197916666666666,,30,0
250,0.75,2,12940.533333333333,3.769270833333333,,30,0
250,0.75,3,12942.4,4.7484375,,30,0
250,0.75,5,12940.733333333334,6.678645833333333,,30,0
250,0.75,10,12944.266666666666,11.732291666666667,,30,0
250,0.75,20,12946.6,23.677083333333332,,30,0
250,0.75,35,12947.133333333333,45.4734375,,30,0
250,0.75,50,12948.466666666667,71.35572916666666,,30,0
250,0.9,1,22443.333333333332,2.6822916666666665,,30,0
250,0.9,2,22444.6,4.677083333333333,,30,0
250,0.9,3,22446.133333333335,5.950520833333333,,30,0
250,0.9,5,22446.933333333334,8.516666666666667,,30,0
250,0.9,10,22447.0,14.946875,,30,0
250,0.9,20,22448.466666666667,30.114583333333332,,30,0
250,0.9,35,22448.933333333334,59.544270833333336,,30,0
250,0.9,50,22449.666666666668,94.42760416666667,,30,0
300,0.5,1,15488.133333333333,3.9244791666666665,,30,0
300,0.5,2,15496.333333333334,7.253645833333334,,30,0
300,0.5,3,15498.0,9.380208333333334,,30,0
300,0.5,5,15500.466666666667,13.4109375,,30,0
300,0.5,10,15503.4,23.752604166666668,,30,0
300,0.5,20,15503.2,47.98072916666667,,30,0
300,0.5,35,15506.2,89.96979166666667,,30,0
300,0.5,50,15505.866666666667,137.51979166666666,,30,0
300,0.75,1,21462.6,3.7427083333333333,,30,0
300,0.75,2,21467.0,6.713020833333333,,30,0
300,0.75,3,21466.933333333334,8.803125,,30,0
300,0.75,5,21468.6,12.349479166666667,,30,0
300,0.75,10,21472.133333333335,21.128125,,30,0
300,0.75,20,21471.2,42.78541666666667,,30,0
300,0.75,35,21472.866666666665,81.49166666666666,,30,0
300,0.75,50,21474.266666666666,126.65729166666667,,30,0
300,0.9,1,22828.933333333334,3.761979166666667,,30,0
300,0.9,2,22830.666666666668,6.355208333333334,,30,0
300,0.9,3,22832.333333333332,8.134895833333333,,30,0
300,0.9,5,22833.066666666666,11.195833333333333,,30,0
300,0.9,10,22834.533333333333,19.3390625,,30,0
300,0.9,20,22835.2,39.25208333333333,,30,0
300,0.9,35,22836.0,75.83854166666667,,30,0
300,0.9,50,22837.666666666668,118.4828125,,30,0
